# CDS alignment filter
# PYTHON VERSION: 3.7.12
# Script call:    06_aln_filter.py -i /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/18spec/01-Guidance/ -o /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/18spec/02-Filter/ --overwrite
# Runtime:        07/11/2023 13:57:13
# ----------------
# IO OPTIONS
# Input CDS directory:    /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/18spec/01-Guidance
# Sequence gappiness threshold:20
# Codon site gappiness threshold:50
# Min sequences required after filters:4
# Output directory:       /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/18spec/02-Filter-spec4-seq20-site50
# --overwrite set:        Overwriting previous files in output directory.
# Log file:               /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/18spec/02-Filter-spec4-seq20-site50/aln-stats-spec4-seq20-site50.log
# ----------------
# 07.11.2023 | 13:57:13 Beginning filter.
align	pre guidance codon length	guidance codons rm	pre num seqs	pre num species	pre codon aln length	pre avg nongap length	pre uniq seqs	pre ident seqs	pre gappy seqs	pre invariant sites	pre informative codon sites	pre informative nt sites	pre stop codons	pre percent sites with gap	pre gappy sites	sites filtered	post num seqs	post num species	post codon aln length	post avg nongap length	post uniq seqs	post ident seqs	post gappy seqs	post invariant sites	post informative codon sites	post informative nt sites	post stop codons	post percent sites with gap	post gappy sites
ORTHOMCL10566	518.6666666666666	231.66666666666666	7	4	287	207.71428571428572	7	0	2	0	120	180	0	119	119	39	5	3	248	199.57142857142858	7	0	2	0	118	177	0	82	82
ORTHOMCL211	1412.6666666666667	487.6666666666667	36	17	925	527.6111111111111	36	0	36	0	650	1226	0	925	604	296	22	14	629	490.19444444444446	36	0	14	0	609	1144	0	629	320
ORTHOMCL10320	897.6666666666666	86.66666666666667	7	7	811	262.85714285714283	7	0	6	0	89	181	0	617	617	607	5	5	204	172.0	7	0	2	0	87	176	0	15	15
ORTHOMCL10099	177.66666666666669	104.66666666666667	7	7	73	46.857142857142854	7	0	6	1	23	44	0	35	35	31	7	7	42	39.0	7	0	0	1	23	43	0	6	6
ORTHOMCL1061	1596.6666666666667	1245.6666666666667	23	16	351	92.73913043478261	23	0	23	0	95	181	0	351	289	264	16	14	87	73.43478260869566	21	1	7	0	86	164	0	87	31
ORTHOMCL3024	468.66666666666663	207.66666666666666	18	17	261	134.88888888888889	18	0	18	0	145	243	0	227	150	120	12	12	141	120.27777777777777	18	0	6	0	136	226	0	108	34
ORTHOMCL8696	245.66666666666669	74.66666666666667	9	8	171	111.44444444444444	9	0	8	0	79	166	0	67	67	68	9	8	103	102.11111111111111	9	0	0	0	78	164	0	1	1
ORTHOMCL9413	843.6666666666667	473.6666666666667	8	8	370	191.25	8	0	8	4	97	208	0	245	245	192	6	6	178	153.0	8	0	2	4	95	204	0	54	54
ORTHOMCL5572	923.6666666666667	440.6666666666667	14	14	483	140.0	14	0	14	0	118	203	0	379	367	377	13	13	106	100.57142857142857	14	0	1	0	103	179	0	9	1
ORTHOMCL8507	463.66666666666663	182.66666666666666	9	8	281	154.55555555555554	9	0	7	1	75	223	0	212	212	116	5	5	165	123.0	9	0	4	1	66	203	0	101	101
ORTHOMCL5585	436.6666666666667	124.66666666666667	14	13	312	256.0	14	0	2	0	252	609	0	53	47	52	12	12	260	242.28571428571428	14	0	2	0	243	585	0	8	5
ORTHOMCL4585	304.66666666666663	184.66666666666666	16	15	120	49.1875	16	0	15	0	45	92	0	94	77	74	14	14	46	41.4375	16	0	2	0	42	86	0	20	6
ORTHOMCL15266	96.66666666666667	16.666666666666668	4	4	80	77.0	4	0	0	12	10	23	0	4	4	8	4	4	72	72.0	4	0	0	12	9	22	0	0	0
ORTHOMCL4604	363.66666666666663	162.66666666666666	16	16	201	77.6875	16	0	16	0	71	137	0	135	135	132	15	15	69	66.0625	16	0	1	0	67	131	0	5	5
ORTHOMCL6511	1156.6666666666665	662.6666666666666	13	12	494	143.6153846153846	13	0	13	0	126	169	0	395	393	372	12	11	122	107.3076923076923	13	0	1	0	116	152	0	25	24
ORTHOMCL578	1896.6666666666667	1123.6666666666667	27	13	773	379.44444444444446	27	0	27	0	437	907	0	762	494	374	19	10	399	334.51851851851853	27	0	8	0	389	821	0	388	128
ORTHOMCL16446	326.6666666666667	58.666666666666664	4	4	268	185.0	4	0	3	4	13	44	0	99	99	89	3	3	179	159.75	4	0	1	4	13	43	0	14	14
ORTHOMCL10384	411.6666666666667	94.66666666666667	7	6	317	278.7142857142857	7	0	0	14	158	347	0	38	38	47	7	6	270	262.42857142857144	7	0	0	13	150	336	0	0	0
ORTHOMCL5478	144.66666666666666	16.666666666666668	15	15	128	109.4	15	0	2	2	105	223	0	36	16	17	14	14	111	106.4	15	0	1	2	103	220	0	20	1
ORTHOMCL4719	231.66666666666669	89.66666666666667	16	12	142	75.0625	16	0	16	0	69	119	0	78	77	73	16	12	69	64.5625	16	0	0	0	62	108	0	10	10
ORTHOMCL7462	2437.666666666667	1027.6666666666667	11	11	1410	343.27272727272725	11	0	10	2	213	419	0	1207	1207	1190	11	11	220	206.8181818181818	11	0	0	2	194	381	0	29	29
ORTHOMCL13291	715.6666666666667	343.6666666666667	5	5	372	228.0	5	0	5	5	43	96	0	154	154	151	4	4	221	182.2	5	0	1	5	43	95	0	7	7
ORTHOMCL15803	216.66666666666669	78.66666666666667	4	4	138	96.75	4	0	3	12	7	11	0	63	63	42	3	3	96	84.75	4	0	1	12	7	11	0	22	22
ORTHOMCL18644	224.66666666666666	60.666666666666664	4	4	164	105.5	4	0	3	4	8	49	0	81	81	73	4	4	91	86.25	4	0	0	4	8	47	0	9	9
ORTHOMCL4978	688.6666666666667	450.6666666666667	15	13	238	136.8	12	1	15	0	143	286	0	238	85	75	12	11	163	127.93333333333334	12	1	3	0	139	277	0	163	10
ORTHOMCL5658	552.6666666666666	208.66666666666666	14	14	344	189.57142857142858	14	0	14	2	186	396	0	206	202	157	10	10	187	166.92857142857142	14	0	4	2	176	371	0	54	50
ORTHOMCL3240	816.6666666666666	206.66666666666666	18	17	610	277.55555555555554	18	0	18	1	281	590	0	498	363	336	14	14	274	242.05555555555554	18	0	4	1	262	540	0	169	44
ORTHOMCL5193	569.6666666666666	127.66666666666667	15	15	442	359.8666666666667	15	0	5	0	355	677	0	155	66	74	14	14	368	341.8666666666667	15	0	1	0	341	647	0	89	7
ORTHOMCL13815	240.66666666666666	48.666666666666664	5	4	192	141.2	5	0	2	13	65	111	0	88	88	58	3	2	134	121.4	5	0	2	12	65	111	0	31	31
ORTHOMCL1786	2187.666666666667	1606.6666666666667	19	15	581	183.6315789473684	15	1	19	0	244	565	0	581	581	338	9	9	243	147.10526315789474	15	1	10	0	222	504	0	243	243
ORTHOMCL1962	593.6666666666666	137.66666666666666	20	16	456	166.0	20	0	19	0	186	309	0	456	314	269	13	13	187	146.85	20	0	7	0	180	297	0	187	48
ORTHOMCL14380	301.66666666666663	152.66666666666666	5	5	149	87.8	5	0	4	4	11	58	0	87	87	89	5	5	60	58.2	5	0	0	3	11	56	0	1	1
ORTHOMCL7293	3249.6666666666665	2163.6666666666665	11	10	1086	99.81818181818181	9	1	11	0	0	0	0	1086	1086	1085	3	3	1	0.2727272727272727	1	2	8	0	0	0	0	1	1
ORTHOMCL19101	663.6666666666666	168.66666666666666	4	4	495	406.5	4	0	2	7	15	165	0	117	117	127	4	4	368	366.25	4	0	0	7	15	160	0	1	1
ORTHOMCL68	3660.666666666667	1763.6666666666667	58	16	1897	520.0344827586207	56	1	58	0	591	1326	0	1897	1425	1355	40	13	542	453.41379310344826	56	1	18	0	527	1175	0	542	102
ORTHOMCL6030	182.66666666666666	24.666666666666668	14	11	158	117.0	14	0	13	1	113	142	0	44	44	46	14	11	112	110.0	14	0	0	1	109	138	0	2	2
ORTHOMCL5460	476.6666666666667	41.666666666666664	15	15	435	261.06666666666666	15	0	14	3	249	494	0	199	178	185	15	15	250	239.06666666666666	15	0	0	3	241	476	0	22	4
ORTHOMCL16666	248.66666666666666	53.666666666666664	4	4	195	92.5	4	0	3	8	11	17	0	137	137	135	4	4	60	57.75	4	0	0	8	10	16	0	3	3
ORTHOMCL16928	428.66666666666663	193.66666666666666	4	4	235	84.0	4	0	4	1	6	13	0	200	200	202	4	4	33	31.5	4	0	0	1	6	11	0	1	1
ORTHOMCL5966	549.6666666666667	272.6666666666667	14	14	277	183.21428571428572	14	0	12	0	183	476	0	210	111	88	12	12	189	162.35714285714286	14	0	2	0	167	426	0	127	37
ORTHOMCL2043	644.6666666666666	162.66666666666666	20	16	482	56.9	20	0	19	0	14	42	0	475	474	475	19	15	7	5.75	20	0	1	0	6	15	0	1	1
ORTHOMCL14700	320.6666666666667	92.66666666666667	5	4	228	112.4	5	0	5	2	19	44	0	148	148	138	4	4	90	74.2	5	0	1	2	18	43	0	11	11
ORTHOMCL2538	639.6666666666666	157.66666666666666	19	17	482	169.6315789473684	19	0	19	3	142	309	0	376	337	337	17	16	145	135.78947368421052	19	0	2	3	136	300	0	42	6
ORTHOMCL3787	2120.666666666667	1293.6666666666667	17	15	827	339.6470588235294	17	0	17	0	400	897	0	812	719	412	10	10	415	296.11764705882354	17	0	7	0	379	856	0	400	313
ORTHOMCL19014	391.6666666666667	8.666666666666666	4	4	383	202.25	4	0	3	8	14	28	0	264	264	180	2	2	203	156.75	4	0	2	8	14	28	0	84	84
ORTHOMCL16481	965.6666666666666	690.6666666666666	4	4	275	102.0	4	0	4	0	0	0	0	275	275	150	2	2	125	62.25	2	1	2	0	0	0	0	125	125
ORTHOMCL13911	172.66666666666669	106.66666666666667	5	5	66	50.0	5	0	4	0	13	35	0	23	23	20	5	5	46	44.0	5	0	0	0	12	34	0	4	4
ORTHOMCL16408	1101.6666666666667	183.66666666666666	4	4	918	342.25	4	0	3	4	4	45	0	735	735	733	3	3	185	158.5	4	0	1	4	4	45	0	2	2
ORTHOMCL7253	236.66666666666669	95.66666666666667	11	11	141	74.36363636363636	11	0	10	0	60	147	0	79	67	64	10	10	77	66.81818181818181	11	0	1	0	59	142	0	15	5
ORTHOMCL6345	357.66666666666663	213.66666666666666	13	13	144	84.0	13	0	12	0	78	157	0	85	74	58	11	11	86	77.23076923076923	13	0	2	0	75	153	0	28	17
ORTHOMCL18611	506.66666666666663	147.66666666666666	4	4	359	208.0	4	0	4	8	6	32	0	195	195	179	3	3	180	159.25	4	0	1	8	6	32	0	21	21
ORTHOMCL11064	645.6666666666667	372.6666666666667	6	6	273	176.33333333333334	6	0	5	0	44	132	0	93	93	88	5	5	185	155.5	6	0	1	0	41	126	0	14	14
ORTHOMCL9458	1469.6666666666665	854.6666666666666	8	6	615	278.625	8	0	7	4	145	308	0	383	383	381	7	6	234	221.375	8	0	1	4	141	301	0	9	9
ORTHOMCL14308	485.66666666666663	147.66666666666666	5	5	338	167.4	5	0	4	5	25	115	0	236	236	236	5	5	102	99.0	5	0	0	5	22	102	0	6	6
ORTHOMCL3163	923.6666666666667	392.6666666666667	18	16	531	341.3333333333333	18	0	18	3	347	675	0	432	170	184	16	14	347	313.27777777777777	18	0	2	3	327	628	0	252	5
ORTHOMCL2783	528.6666666666666	120.66666666666667	18	17	408	296.77777777777777	18	0	17	0	308	700	0	218	97	102	16	15	306	280.05555555555554	18	0	2	0	296	668	0	125	6
ORTHOMCL2459	1263.6666666666667	322.6666666666667	18	15	941	609.0555555555555	18	0	17	3	673	1270	0	708	543	261	13	12	680	573.2222222222222	18	0	5	3	648	1215	0	457	297
ORTHOMCL5845	854.6666666666667	370.6666666666667	14	13	484	212.14285714285714	14	0	14	0	231	430	0	468	424	221	9	9	263	190.14285714285714	14	0	5	0	225	415	0	248	206
ORTHOMCL15983	858.6666666666666	159.66666666666666	4	4	699	364.25	4	0	2	4	6	24	0	592	592	143	2	2	556	326.25	4	0	2	4	6	24	0	449	449
ORTHOMCL7811	1235.6666666666665	980.6666666666666	10	8	255	30.7	6	1	9	0	0	0	0	255	255	254	1	1	1	0.1	1	1	9	0	0	0	0	1	1
ORTHOMCL521	762.6666666666667	303.6666666666667	28	17	459	257.9642857142857	28	0	27	1	264	436	0	341	198	193	25	14	266	242.5	28	0	3	1	255	421	0	150	13
ORTHOMCL1573	1019.6666666666667	298.6666666666667	21	17	721	532.0	21	0	6	0	590	1281	0	712	141	135	17	15	586	507.42857142857144	21	0	4	0	569	1237	0	577	26
ORTHOMCL3000	1448.6666666666667	480.6666666666667	18	9	968	339.3888888888889	18	0	18	2	300	495	0	715	662	669	18	9	299	287.0	18	0	0	2	284	467	0	56	8
ORTHOMCL14148	1352.6666666666665	633.6666666666666	5	5	719	236.8	5	0	4	1	10	48	0	618	618	615	5	5	104	98.8	5	0	0	1	10	48	0	6	6
ORTHOMCL16149	366.66666666666663	209.66666666666666	4	4	157	112.5	4	0	3	8	9	19	0	54	54	54	4	4	103	96.75	4	0	0	8	8	18	0	3	3
ORTHOMCL3296	3281.666666666667	1997.6666666666667	18	15	1284	259.8333333333333	18	0	18	0	315	550	0	1284	1284	976	9	9	308	179.94444444444446	18	0	9	0	276	481	0	308	308
ORTHOMCL1681	1798.6666666666665	579.6666666666666	21	15	1219	320.57142857142856	21	0	21	3	274	440	0	1013	963	944	21	15	275	259.3809523809524	21	0	0	3	260	422	0	77	29
ORTHOMCL14841	602.6666666666666	164.66666666666666	5	4	438	245.2	5	0	3	1	16	93	0	281	281	228	3	3	210	166.0	5	0	2	0	16	89	0	59	59
ORTHOMCL11670	490.6666666666667	125.66666666666667	6	5	365	178.0	6	0	5	1	20	85	0	231	231	217	6	5	148	139.33333333333334	6	0	0	1	19	82	0	17	17
ORTHOMCL6069	561.6666666666666	218.66666666666666	14	13	343	252.92857142857142	14	0	5	0	242	614	0	169	102	75	12	11	268	240.07142857142858	14	0	2	0	236	599	0	98	31
ORTHOMCL16974	1554.6666666666667	75.66666666666667	4	4	1479	741.0	4	0	3	23	9	18	0	1275	1275	347	1	1	1132	648.5	4	0	3	22	9	18	0	933	933
ORTHOMCL13157	1007.6666666666666	253.66666666666666	5	4	754	254.8	5	0	4	3	17	43	0	690	690	564	3	3	190	137.4	5	0	2	3	16	42	0	129	129
ORTHOMCL15541	418.6666666666667	82.66666666666667	4	4	336	284.0	4	0	1	41	22	48	0	38	38	21	3	3	315	276.25	4	0	1	40	22	48	0	21	21
ORTHOMCL6023	1622.6666666666665	917.6666666666666	14	13	705	274.92857142857144	11	1	14	0	288	687	0	705	705	393	10	10	312	232.57142857142858	11	1	4	0	270	649	0	312	312
ORTHOMCL6085	672.6666666666666	118.66666666666667	14	14	554	232.28571428571428	14	0	13	1	204	458	0	346	342	345	13	13	209	201.92857142857142	14	0	1	1	198	445	0	7	3
ORTHOMCL4147	668.6666666666666	206.66666666666666	16	15	462	280.6875	16	0	15	0	285	558	0	327	163	168	14	13	294	260.875	16	0	2	0	274	536	0	162	5
ORTHOMCL2941	1236.6666666666665	575.6666666666666	18	16	661	372.3333333333333	18	0	18	0	426	879	0	661	407	239	12	12	422	340.8333333333333	18	0	6	0	403	830	0	422	176
ORTHOMCL2489	2306.6666666666665	768.6666666666666	18	15	1538	331.3888888888889	18	0	18	0	278	364	0	1538	1274	1252	13	13	286	238.61111111111111	18	0	5	0	268	346	0	286	26
ORTHOMCL10122	353.6666666666667	54.666666666666664	7	7	299	124.57142857142857	7	0	6	2	60	110	0	221	221	197	5	5	102	94.42857142857143	7	0	2	2	59	109	0	24	24
ORTHOMCL9667	526.6666666666666	231.66666666666666	8	6	295	124.125	5	1	6	0	12	46	0	295	295	167	3	3	128	69.125	5	1	5	0	12	46	0	128	128
ORTHOMCL13956	645.6666666666666	249.66666666666666	5	5	396	216.6	5	0	5	19	26	89	0	222	222	223	4	4	173	162.0	5	0	1	17	26	88	0	9	9
ORTHOMCL11432	632.6666666666667	383.6666666666667	6	6	249	77.5	6	0	6	0	5	14	0	249	249	171	3	3	78	44.333333333333336	6	0	3	0	4	13	0	78	78
ORTHOMCL12005	205.66666666666666	29.666666666666668	6	6	176	135.66666666666666	6	0	5	4	31	113	0	43	43	46	5	5	130	124.0	6	0	1	3	30	109	0	2	2
ORTHOMCL13923	351.6666666666667	25.666666666666668	5	4	326	299.4	5	0	0	53	55	84	0	30	30	29	5	4	297	290.2	5	0	0	53	55	84	0	5	5
ORTHOMCL9593	1285.6666666666667	129.66666666666666	8	4	1156	455.5	8	0	7	14	294	473	0	806	806	756	7	4	400	359.25	8	0	1	13	293	472	0	52	52
ORTHOMCL2838	367.6666666666667	112.66666666666667	18	17	255	132.88888888888889	18	0	17	0	131	210	0	163	126	125	17	16	130	122.38888888888889	18	0	1	0	127	199	0	40	4
ORTHOMCL10040	327.6666666666667	127.66666666666667	7	7	200	144.28571428571428	7	0	6	5	65	181	0	89	89	57	5	5	143	131.14285714285714	7	0	2	5	62	177	0	36	36
ORTHOMCL3783	502.6666666666667	384.6666666666667	17	17	118	7.0588235294117645	12	2	17	0	0	0	0	118	118	117	1	1	1	0.058823529411764705	1	1	16	0	0	0	0	1	1
ORTHOMCL2770	1161.6666666666665	533.6666666666666	18	16	628	257.5	18	0	18	0	261	462	0	551	382	383	14	14	245	210.61111111111111	18	0	4	0	228	409	0	176	21
ORTHOMCL6403	706.6666666666666	219.66666666666666	13	13	487	205.30769230769232	13	0	13	3	183	377	0	355	332	287	10	10	200	178.0	13	0	3	3	177	365	0	73	50
ORTHOMCL1200	563.6666666666667	365.6666666666667	23	4	198	8.608695652173912	7	1	23	0	0	0	0	198	198	197	1	1	1	0.043478260869565216	1	1	22	0	0	0	0	1	1
ORTHOMCL5408	2214.6666666666665	448.6666666666667	15	11	1766	445.06666666666666	15	0	14	0	483	984	0	1766	1683	1273	9	6	493	318.73333333333335	15	0	6	0	419	840	0	493	411
ORTHOMCL18556	191.66666666666666	23.666666666666668	4	4	168	92.0	4	0	3	2	5	24	0	101	101	102	4	4	66	64.75	4	0	0	2	5	23	0	1	1
ORTHOMCL18957	172.66666666666666	21.666666666666668	4	4	151	132.5	4	0	1	15	10	24	0	9	9	5	3	3	146	131.0	4	0	1	15	10	24	0	4	4
ORTHOMCL1489	544.6666666666666	69.66666666666667	21	18	475	451.23809523809524	21	0	0	3	451	922	0	67	18	17	21	18	458	447.95238095238096	21	0	0	3	448	917	0	51	3
ORTHOMCL7889	362.66666666666663	245.66666666666666	10	10	117	64.4	10	0	10	0	48	114	0	63	59	61	10	10	56	54.6	10	0	0	0	45	110	0	3	1
ORTHOMCL3960	554.6666666666667	304.6666666666667	17	16	250	110.23529411764706	17	0	17	0	100	184	0	150	147	146	16	15	104	96.6470588235294	17	0	1	0	99	181	0	4	2
ORTHOMCL6792	428.66666666666663	141.66666666666666	12	12	287	155.75	12	0	12	1	141	258	0	151	131	138	11	11	149	138.16666666666666	12	0	1	1	134	246	0	20	0
ORTHOMCL2121	325.6666666666667	79.66666666666667	20	17	246	154.15	20	0	19	0	154	274	0	116	88	91	18	15	155	145.25	20	0	2	0	150	265	0	28	2
ORTHOMCL17869	157.66666666666666	1.6666666666666667	4	4	156	105.75	4	0	3	16	20	30	0	68	68	66	4	4	90	88.25	4	0	0	15	20	30	0	3	3
ORTHOMCL1930	499.6666666666667	294.6666666666667	20	17	205	78.55	20	0	20	0	77	132	0	168	137	133	16	14	72	62.75	20	0	4	0	68	120	0	38	9
ORTHOMCL16323	668.6666666666666	123.66666666666667	4	4	545	415.5	4	0	1	20	8	17	0	52	52	17	3	3	528	408.5	4	0	1	20	8	17	0	40	40
ORTHOMCL13461	592.6666666666666	59.666666666666664	5	5	533	304.0	5	0	3	2	51	171	0	333	333	319	4	4	214	189.8	5	0	1	2	50	170	0	19	19
ORTHOMCL3955	1700.6666666666665	914.6666666666666	17	17	786	313.29411764705884	15	1	17	0	362	794	0	786	629	444	11	11	342	249.58823529411765	14	1	6	0	307	664	0	342	192
ORTHOMCL575	2968.666666666667	1459.6666666666667	28	18	1509	518.3214285714286	28	0	28	0	676	1295	0	1509	1503	855	17	15	654	455.2142857142857	28	0	11	0	627	1189	0	654	649
ORTHOMCL16589	328.6666666666667	74.66666666666667	4	4	254	227.0	4	0	0	22	35	62	0	36	36	41	4	4	213	213.0	4	0	0	22	34	59	0	0	0
ORTHOMCL6662	354.6666666666667	55.666666666666664	13	12	299	126.53846153846153	13	0	12	1	111	257	0	187	187	187	13	12	112	110.3076923076923	13	0	0	0	110	254	0	2	2
ORTHOMCL16123	375.66666666666663	173.66666666666666	4	4	202	102.0	4	0	3	0	7	35	0	145	145	112	2	2	90	71.75	4	0	2	0	7	34	0	34	34
ORTHOMCL159	2052.6666666666665	903.6666666666666	41	18	1149	598.390243902439	41	0	41	0	781	1811	0	1149	952	399	26	14	750	560.7560975609756	41	0	15	0	732	1702	0	750	560
ORTHOMCL10727	669.6666666666666	234.66666666666666	7	4	435	353.42857142857144	7	0	4	14	165	344	0	93	93	95	7	4	340	334.14285714285717	7	0	0	13	162	336	0	4	4
ORTHOMCL3792	620.6666666666667	317.6666666666667	17	15	303	214.41176470588235	17	0	15	0	222	533	0	151	116	92	15	13	211	191.41176470588235	17	0	2	0	204	478	0	71	40
ORTHOMCL14253	299.6666666666667	4.666666666666667	5	5	295	184.4	5	0	4	6	25	44	0	170	170	93	2	2	202	155.0	5	0	3	6	25	44	0	78	78
ORTHOMCL7866	320.6666666666667	111.66666666666667	10	10	209	138.1	10	0	9	0	113	267	0	85	85	72	9	9	137	126.4	10	0	1	0	109	257	0	16	16
ORTHOMCL17194	180.66666666666666	12.666666666666666	4	4	168	112.5	4	0	2	21	2	5	0	105	105	13	2	2	155	107.25	4	0	2	21	2	4	0	95	95
ORTHOMCL2637	321.6666666666667	45.666666666666664	19	16	276	191.68421052631578	19	0	18	1	202	325	0	203	113	62	14	12	214	186.05263157894737	19	0	5	1	200	323	0	141	53
ORTHOMCL6255	521.6666666666667	296.6666666666667	12	12	225	76.66666666666667	12	0	12	1	48	71	0	177	173	173	12	12	52	49.666666666666664	12	0	0	1	46	66	0	5	2
ORTHOMCL13561	1360.6666666666665	695.6666666666666	5	5	665	390.6	5	0	5	3	13	37	0	370	370	208	3	3	457	334.6	5	0	2	3	12	35	0	170	170
ORTHOMCL4663	940.6666666666667	457.6666666666667	16	16	483	190.0	16	0	16	0	173	291	0	386	306	317	13	13	166	152.1875	16	0	3	0	157	258	0	78	3
ORTHOMCL4494	451.66666666666663	135.66666666666666	16	15	316	195.5	16	0	16	0	196	376	0	192	122	122	12	12	194	176.25	16	0	4	0	185	354	0	76	13
ORTHOMCL9521	245.66666666666669	124.66666666666667	8	8	121	76.25	8	0	7	0	58	116	0	51	51	53	8	8	68	66.75	8	0	0	0	56	113	0	1	1
ORTHOMCL17654	705.6666666666666	31.666666666666668	4	4	674	407.0	4	0	3	62	16	31	0	349	349	350	4	4	324	318.5	4	0	0	62	16	31	0	1	1
ORTHOMCL4330	1301.6666666666665	857.6666666666666	15	15	444	271.8	15	0	15	2	267	540	0	257	171	186	14	14	258	238.93333333333334	15	0	1	2	245	498	0	81	5
ORTHOMCL4755	495.66666666666663	248.66666666666666	16	16	247	98.8125	16	0	16	0	95	211	0	177	149	155	13	13	92	81.8125	16	0	3	0	86	194	0	24	3
ORTHOMCL8924	2154.6666666666665	359.6666666666667	8	4	1795	909.625	8	0	7	4	445	1503	0	958	958	939	7	3	856	765.5	8	0	1	4	430	1443	0	48	48
ORTHOMCL5906	312.6666666666667	124.66666666666667	14	13	188	36.92857142857143	14	0	14	0	26	58	0	161	161	162	13	12	26	23.571428571428573	12	1	1	0	24	52	0	1	1
ORTHOMCL16135	353.66666666666663	179.66666666666666	4	4	174	93.75	4	0	3	1	3	7	0	94	94	90	3	3	84	67.5	4	0	1	1	3	7	0	10	10
ORTHOMCL9341	401.6666666666667	124.66666666666667	8	8	277	124.375	8	0	8	0	63	141	0	163	163	160	7	7	117	103.625	8	0	1	0	63	141	0	4	4
ORTHOMCL257	3069.666666666667	1997.6666666666667	34	13	1072	189.26470588235293	32	1	34	0	237	418	0	1072	1072	838	21	10	234	156.05882352941177	29	1	13	0	221	391	0	234	234
ORTHOMCL8520	546.6666666666667	389.6666666666667	9	9	157	40.44444444444444	9	0	9	0	13	52	0	157	157	125	6	6	32	21.333333333333332	7	1	3	0	10	44	0	32	32
ORTHOMCL18985	907.6666666666666	230.66666666666666	4	4	677	376.5	4	0	3	7	6	8	0	427	427	157	2	2	520	332.5	4	0	2	7	6	8	0	275	275
ORTHOMCL5028	609.6666666666666	102.66666666666667	15	15	507	349.8666666666667	15	0	13	4	336	612	0	255	153	159	13	13	348	332.8	15	0	2	4	328	599	0	98	2
ORTHOMCL17348	760.6666666666666	100.66666666666667	4	4	660	459.5	4	0	1	10	1	5	0	119	119	81	3	3	579	435.75	4	0	1	10	1	5	0	44	44
ORTHOMCL8737	1351.6666666666665	731.6666666666666	9	9	620	226.22222222222223	9	0	9	0	92	263	0	561	561	432	5	5	188	130.0	9	0	4	0	82	238	0	132	132
ORTHOMCL4241	704.6666666666667	352.6666666666667	16	13	352	101.9375	16	0	16	0	92	169	0	309	258	260	14	11	92	81.0625	16	0	2	0	87	159	0	51	2
ORTHOMCL18628	983.6666666666667	334.6666666666667	4	4	649	344.75	4	0	3	34	21	30	0	514	514	197	2	2	452	286.5	4	0	2	34	21	30	0	320	320
ORTHOMCL16298	447.6666666666667	28.666666666666668	4	4	419	250.75	4	0	2	18	13	22	0	293	293	46	2	2	373	233.0	4	0	2	17	13	22	0	257	257
ORTHOMCL9591	489.6666666666667	123.66666666666667	8	8	366	325.25	8	0	1	4	192	479	0	50	50	52	8	8	314	307.125	8	0	0	4	189	468	0	4	4
ORTHOMCL378	1706.6666666666667	422.6666666666667	32	12	1284	390.5625	32	0	31	0	419	868	0	1284	925	885	24	9	399	338.125	32	0	8	0	391	806	0	399	59
ORTHOMCL2200	767.6666666666666	172.66666666666666	19	14	595	358.10526315789474	19	0	19	2	348	699	0	304	241	249	17	12	346	329.8421052631579	19	0	2	1	332	664	0	67	7
ORTHOMCL3654	196.66666666666666	37.666666666666664	17	17	159	118.88235294117646	17	0	4	0	126	231	0	78	43	27	14	14	132	116.41176470588235	17	0	3	0	126	231	0	52	17
ORTHOMCL2593	3009.666666666667	1755.6666666666667	19	17	1254	491.1578947368421	19	0	19	0	573	1265	0	1254	1128	656	13	13	598	443.1578947368421	19	0	6	0	556	1234	0	598	474
ORTHOMCL18947	570.6666666666666	79.66666666666667	4	4	491	192.25	4	0	3	8	5	14	0	410	410	369	2	2	122	95.5	4	0	2	8	5	14	0	47	47
ORTHOMCL8178	971.6666666666666	672.6666666666666	10	10	299	92.1	10	0	10	0	52	131	0	236	236	234	9	9	65	61.5	10	0	1	0	51	125	0	3	3
ORTHOMCL53	2465.6666666666665	890.6666666666666	65	18	1575	596.6615384615385	63	1	65	0	639	1595	0	1560	951	985	55	18	590	536.4153846153846	63	1	10	0	580	1447	0	577	11
ORTHOMCL2062	669.6666666666666	224.66666666666666	20	18	445	310.6	20	0	19	0	349	751	0	445	98	104	17	16	341	293.7	20	0	3	0	334	715	0	341	8
ORTHOMCL16859	615.6666666666666	138.66666666666666	4	4	477	237.5	4	0	3	5	4	22	0	348	348	195	2	2	282	185.5	4	0	2	5	4	22	0	155	155
ORTHOMCL1906	2725.666666666667	1777.6666666666667	20	17	948	340.35	20	0	20	3	311	507	0	685	642	649	19	16	299	288.15	20	0	1	3	290	472	0	44	7
ORTHOMCL2695	2136.666666666667	1127.6666666666667	18	4	1009	56.166666666666664	10	1	18	0	0	0	0	1009	1009	1008	1	1	1	0.05555555555555555	1	1	17	0	0	0	0	1	1
ORTHOMCL6916	143.66666666666666	35.666666666666664	12	11	108	63.666666666666664	12	0	12	3	53	108	0	47	47	50	11	10	58	55.916666666666664	12	0	1	2	52	103	0	1	1
