# CDS alignment filter
# PYTHON VERSION: 3.10.0
# Script call:    aln_filter.py -i /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/01-Guidance/ -o /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/02-Filter/ --overwrite
# Runtime:        01/06/2022 12:43:00
# ----------------
# IO OPTIONS
# Input CDS directory:    /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/01-Guidance
# Sequence gappiness threshold:20
# Codon site gappiness threshold:50
# Min sequences required after filters:4
# Output directory:       /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/02-Filter-spec4-seq20-site50
# --overwrite set:        Overwriting previous files in output directory.
# Log file:               /n/holylfs05/LABS/informatics/Users/gthomas/spiders/aln/02-Filter-spec4-seq20-site50/aln-stats-spec4-seq20-site50.log
# ----------------
# 01.06.2022 | 12:43:00 Beginning filter.
align	pre guidance codon length	guidance codons rm	pre num seqs	pre num species	pre codon aln length	pre avg nongap length	pre uniq seqs	pre ident seqs	pre gappy seqs	pre invariant sites	pre informative codon sites	pre informative nt sites	pre stop codons	pre percent sites with gap	pre gappy sites	sites filtered	post num seqs	post num species	post codon aln length	post avg nongap length	post uniq seqs	post ident seqs	post gappy seqs	post invariant sites	post informative codon sites	post informative nt sites	post stop codons	post percent sites with gap	post gappy sites
ORTHOMCL13815	2757.6666666666665	615.6666666666666	4	4	2142	689.75	4	0	3	4	7	43	0	2039	2039	1710	2	2	432	257.0	4	0	2	4	7	43	0	333	333
ORTHOMCL1786	425.66666666666663	132.66666666666666	18	18	293	190.66666666666666	18	0	17	1	189	371	0	150	111	105	16	13	188	176.77777777777777	18	0	2	1	181	349	0	50	15
ORTHOMCL1962	2397.6666666666665	553.6666666666666	18	18	1844	199.38888888888889	18	0	18	0	132	259	0	1844	1792	1714	9	5	130	97.5	18	0	9	0	126	249	0	130	81
ORTHOMCL7293	360.6666666666667	47.666666666666664	10	10	313	107.8	10	0	10	2	77	120	0	231	228	229	10	6	84	82.7	10	0	0	2	75	116	0	3	1
ORTHOMCL68	5974.666666666666	3784.6666666666665	50	50	2190	70.78	43	1	50	0	69	160	0	2190	2190	2163	25	12	27	13.04	25	2	25	0	26	56	0	27	27
ORTHOMCL6030	863.6666666666666	159.66666666666666	12	12	704	427.8333333333333	12	0	11	0	401	864	0	400	335	246	10	10	458	398.0833333333333	12	0	2	0	393	843	0	158	96
ORTHOMCL5460	205.66666666666669	101.66666666666667	12	12	104	76.58333333333333	12	0	10	0	73	101	0	31	31	30	12	10	74	72.16666666666667	10	1	0	0	72	99	0	2	2
ORTHOMCL16666	791.6666666666666	166.66666666666666	4	4	625	421.5	4	0	2	19	10	14	0	166	166	82	2	2	543	396.75	4	0	2	19	10	14	0	90	90
ORTHOMCL5966	1864.6666666666667	1234.6666666666667	12	12	630	120.58333333333333	12	0	11	0	74	160	0	568	558	546	11	10	84	73.25	12	0	1	0	73	157	0	22	12
ORTHOMCL6675	153.66666666666666	24.666666666666668	11	11	129	98.0909090909091	11	0	10	3	83	177	0	34	34	35	11	10	94	94.0	11	0	0	3	82	175	0	0	0
ORTHOMCL9768	577.6666666666666	138.66666666666666	7	7	439	176.28571428571428	7	0	6	0	57	134	0	358	358	293	4	4	146	111.14285714285714	7	0	3	0	52	126	0	70	70
ORTHOMCL14700	429.6666666666667	273.6666666666667	4	4	156	62.5	4	0	4	1	3	6	0	122	122	121	3	3	35	30.0	4	0	1	1	3	6	0	4	4
ORTHOMCL6708	479.66666666666663	142.66666666666666	11	11	337	280.27272727272725	11	0	3	2	259	473	0	75	69	37	10	9	300	274.27272727272725	11	0	1	2	255	466	0	40	34
ORTHOMCL2538	688.6666666666667	403.6666666666667	17	17	285	139.8235294117647	17	0	16	0	181	369	0	285	269	95	9	9	190	126.6470588235294	17	0	8	0	168	345	0	190	175
ORTHOMCL14070	244.66666666666669	74.66666666666667	4	4	170	142.5	4	0	1	1	8	47	0	23	23	26	3	3	144	131.75	4	0	1	1	8	47	0	4	4
ORTHOMCL12669	573.6666666666667	281.6666666666667	5	5	292	197.2	5	0	3	1	23	187	0	133	133	134	5	5	158	154.8	5	0	0	1	22	180	0	5	5
ORTHOMCL3787	1216.6666666666665	813.6666666666666	15	15	403	225.53333333333333	15	0	15	0	215	529	0	278	174	189	13	13	214	194.46666666666667	15	0	2	0	197	483	0	98	5
ORTHOMCL16408	935.6666666666666	203.66666666666666	4	4	732	317.25	4	0	3	0	0	0	0	593	593	338	2	2	394	230.0	4	0	2	0	0	0	0	256	256
ORTHOMCL7253	395.66666666666663	128.66666666666666	10	10	267	171.0	10	0	10	1	152	305	0	106	91	96	8	8	171	152.5	10	0	2	1	145	286	0	20	5
ORTHOMCL6345	2274.666666666667	1649.6666666666667	12	12	625	309.1666666666667	12	0	12	0	289	484	0	439	402	312	10	10	313	264.3333333333333	12	0	2	0	273	462	0	128	92
ORTHOMCL12498	2980.666666666667	1754.6666666666667	5	5	1226	398.6	5	0	4	2	42	128	0	1073	1073	998	3	3	228	186.0	5	0	2	2	40	125	0	84	84
ORTHOMCL15029	343.6666666666667	30.666666666666668	4	4	313	162.5	4	0	3	1	4	9	0	193	193	124	2	2	189	131.0	4	0	2	1	4	9	0	69	69
ORTHOMCL11064	831.6666666666666	552.6666666666666	6	6	279	49.833333333333336	6	0	6	0	0	0	0	279	279	278	1	1	1	0.16666666666666666	1	1	5	0	0	0	0	1	1
ORTHOMCL9458	1366.6666666666665	688.6666666666666	7	7	678	197.71428571428572	7	0	6	0	37	120	0	602	602	529	5	5	149	116.42857142857143	7	0	2	0	37	116	0	73	73
ORTHOMCL3163	1364.6666666666667	300.6666666666667	16	16	1064	388.6875	16	0	15	0	401	767	0	1064	704	664	13	13	400	329.4375	16	0	3	0	380	723	0	400	57
ORTHOMCL2783	681.6666666666666	145.66666666666666	16	16	536	439.25	16	0	3	3	433	763	0	137	87	99	14	12	437	417.125	16	0	2	3	418	735	0	50	3
ORTHOMCL2459	239.66666666666666	27.666666666666668	17	17	212	154.94117647058823	17	0	5	1	163	292	0	127	113	41	13	12	171	148.2941176470588	17	0	4	0	160	282	0	88	75
ORTHOMCL5845	343.6666666666667	110.66666666666667	13	13	233	204.15384615384616	11	1	1	4	189	399	0	29	28	27	12	11	206	199.92307692307693	11	1	1	4	187	397	0	3	2
ORTHOMCL15983	254.66666666666666	61.666666666666664	4	4	193	136.25	4	0	3	10	6	24	0	77	77	72	4	4	121	117.5	4	0	0	10	6	24	0	6	6
ORTHOMCL96	3941.666666666667	1341.6666666666667	43	43	2600	516.9767441860465	43	0	43	0	557	1286	0	2600	2277	2065	30	13	535	446.3255813953488	43	0	13	0	522	1211	0	535	225
ORTHOMCL7811	695.6666666666666	225.66666666666666	9	9	470	325.0	9	0	8	4	241	545	0	158	158	169	9	9	301	295.0	9	0	0	4	231	522	0	1	1
ORTHOMCL521	890.6666666666667	327.6666666666667	25	25	563	257.8	25	0	25	0	278	448	0	525	329	294	19	12	269	234.68	25	0	6	0	264	427	0	232	46
ORTHOMCL9895	202.66666666666666	20.666666666666668	7	7	182	165.28571428571428	7	0	1	6	115	250	0	8	8	4	6	4	178	163.85714285714286	7	0	1	6	114	247	0	4	4
ORTHOMCL1731	823.6666666666667	423.6666666666667	17	17	400	181.94117647058823	17	0	17	0	181	345	0	325	276	245	12	11	155	136.94117647058823	17	0	5	0	146	240	0	81	33
ORTHOMCL1573	741.6666666666667	311.6666666666667	19	19	430	158.6315789473684	19	0	19	3	144	269	0	294	292	294	18	15	136	131.8421052631579	19	0	1	3	131	240	0	6	6
ORTHOMCL3000	1178.6666666666665	674.6666666666666	16	16	504	148.1875	16	0	16	0	140	286	0	489	405	355	11	11	149	120.125	16	0	5	0	132	270	0	134	55
ORTHOMCL12373	282.6666666666667	27.666666666666668	5	5	255	227.2	5	0	0	8	66	234	0	42	42	34	5	4	221	216.0	5	0	0	8	66	232	0	9	9
ORTHOMCL15332	181.66666666666666	60.666666666666664	4	4	121	87.0	4	0	3	9	11	18	0	45	45	46	4	4	75	74.25	4	0	0	9	11	18	0	1	1
ORTHOMCL3296	807.6666666666667	374.6666666666667	15	15	433	274.73333333333335	15	0	6	0	331	651	0	433	251	74	10	10	359	265.53333333333336	13	1	5	0	325	639	0	359	178
ORTHOMCL1681	1544.6666666666667	1157.6666666666667	17	17	387	93.05882352941177	17	0	17	0	112	261	0	387	387	273	8	8	114	65.17647058823529	17	0	9	0	93	217	0	114	114
ORTHOMCL11670	452.6666666666667	290.6666666666667	5	5	162	97.8	5	0	5	1	13	68	0	79	79	84	5	5	78	76.4	5	0	0	1	13	66	0	1	1
ORTHOMCL6069	565.6666666666667	353.6666666666667	12	12	212	33.0	12	0	12	0	16	45	0	212	212	190	9	9	22	15.833333333333334	9	1	3	0	15	40	0	22	22
ORTHOMCL4822	537.6666666666666	101.66666666666667	14	14	436	344.35714285714283	14	0	3	4	332	604	0	184	83	88	12	12	348	331.64285714285717	14	0	2	4	324	591	0	99	2
ORTHOMCL6023	466.6666666666667	309.6666666666667	12	12	157	32.666666666666664	12	0	12	0	14	56	0	157	149	132	8	8	25	18.333333333333332	12	0	4	0	11	49	0	25	19
ORTHOMCL6085	227.66666666666669	100.66666666666667	12	12	127	43.583333333333336	12	0	12	0	41	80	0	121	95	85	9	9	42	33.833333333333336	12	0	3	0	37	72	0	37	11
ORTHOMCL4147	1292.6666666666665	535.6666666666666	15	15	757	69.4	13	1	14	0	22	34	0	757	732	732	12	12	25	18.6	13	1	3	0	21	31	0	25	2
ORTHOMCL2941	638.6666666666666	161.66666666666666	14	14	477	416.07142857142856	14	0	1	5	408	803	0	53	47	50	13	12	427	405.85714285714283	14	0	1	5	401	785	0	9	4
ORTHOMCL2489	1313.6666666666667	420.6666666666667	17	17	893	187.05882352941177	17	0	17	0	159	298	0	803	764	735	14	14	158	139.35294117647058	17	0	3	0	153	288	0	68	32
ORTHOMCL15049	300.6666666666667	72.66666666666667	4	4	228	188.25	4	0	1	9	8	24	0	17	17	23	3	3	205	178.75	4	0	1	9	8	24	0	0	0
ORTHOMCL13956	1326.6666666666665	654.6666666666666	4	4	672	362.25	4	0	3	4	4	27	0	456	456	205	2	2	467	300.25	4	0	2	4	4	26	0	263	263
ORTHOMCL11432	327.6666666666667	57.666666666666664	6	6	270	257.5	6	0	0	22	127	247	0	19	19	17	6	4	253	250.33333333333334	6	0	0	21	125	244	0	5	5
ORTHOMCL12005	313.6666666666667	59.666666666666664	5	5	254	183.2	5	0	4	6	32	135	0	66	66	64	4	4	190	166.8	5	0	1	6	31	133	0	6	6
ORTHOMCL6160	472.6666666666667	91.66666666666667	12	12	381	158.5	12	0	11	0	112	236	0	258	258	263	12	12	118	117.08333333333333	12	0	0	0	106	222	0	1	1
ORTHOMCL9593	3960.666666666667	1370.6666666666667	7	7	2590	370.0	2	1	6	0	0	0	0	2590	2590	2589	1	1	1	0.14285714285714285	1	1	6	0	0	0	0	1	1
ORTHOMCL2838	211.66666666666666	16.666666666666668	16	16	195	173.875	16	0	1	2	178	326	0	26	13	13	15	13	182	171.0	16	0	1	2	177	325	0	14	2
ORTHOMCL3783	1034.6666666666665	630.6666666666666	15	15	404	87.73333333333333	13	1	15	0	82	139	0	404	367	320	9	9	84	61.13333333333333	13	1	6	0	75	124	0	84	50
ORTHOMCL2770	774.6666666666666	585.6666666666666	15	15	189	27.0	15	0	15	0	14	20	0	189	174	175	13	12	14	11.333333333333334	13	1	2	0	12	17	0	14	1
ORTHOMCL6403	877.6666666666667	429.6666666666667	12	12	448	121.41666666666667	12	0	12	1	93	146	0	366	366	347	6	4	101	86.33333333333333	12	0	6	1	86	138	0	21	21
ORTHOMCL1200	593.6666666666666	188.66666666666666	19	19	405	248.0	19	0	18	0	281	459	0	348	272	116	14	12	289	238.52631578947367	19	0	5	0	276	449	0	232	156
ORTHOMCL110	123.66666666666667	-0.3333333333333333	40	40	124	123.75	13	3	0	2	120	158	0	1	1	0	40	8	124	123.75	13	3	0	2	120	158	0	1	1
ORTHOMCL5408	492.6666666666667	74.66666666666667	13	13	418	355.53846153846155	13	0	1	2	345	643	0	65	55	61	12	12	357	342.6923076923077	13	0	1	2	337	626	0	13	3
ORTHOMCL1489	2450.666666666667	1068.6666666666667	19	19	1382	652.8421052631579	19	0	19	0	693	1293	0	1353	713	679	15	14	703	603.3684210526316	19	0	4	0	677	1265	0	676	48
ORTHOMCL7889	272.66666666666663	163.66666666666666	9	9	109	55.44444444444444	9	0	9	0	33	73	0	66	66	58	7	7	51	42.44444444444444	9	0	2	0	30	67	0	12	12
ORTHOMCL3960	790.6666666666667	299.6666666666667	15	15	491	241.93333333333334	15	0	14	5	214	340	0	273	272	278	15	15	213	210.53333333333333	15	0	0	5	199	315	0	2	2
ORTHOMCL6792	651.6666666666666	184.66666666666666	11	11	467	153.54545454545453	11	0	11	0	130	209	0	446	369	320	8	7	147	117.72727272727273	11	0	3	0	126	204	0	127	51
ORTHOMCL2121	468.6666666666667	79.66666666666667	17	17	389	302.5882352941176	17	0	3	4	303	542	0	123	77	75	15	15	314	294.8235294117647	17	0	2	4	299	533	0	50	5
ORTHOMCL9751	932.6666666666667	496.6666666666667	7	7	436	109.42857142857143	7	0	7	0	15	50	0	436	436	361	4	4	75	50.714285714285715	7	0	3	0	13	45	0	75	75
ORTHOMCL1930	1460.6666666666667	499.6666666666667	18	18	961	450.94444444444446	18	0	18	1	475	913	0	686	660	482	13	13	479	406.6111111111111	18	0	5	1	459	877	0	215	191
ORTHOMCL9790	460.6666666666667	261.6666666666667	7	7	199	139.42857142857142	7	0	7	3	61	177	0	69	69	69	6	6	130	119.0	7	0	1	3	58	169	0	5	5
ORTHOMCL3955	350.6666666666667	6.666666666666667	15	15	344	217.73333333333332	15	0	14	0	227	395	0	263	105	102	10	10	242	210.46666666666667	15	0	5	0	226	394	0	161	3
ORTHOMCL575	1269.6666666666665	853.6666666666666	24	24	416	181.125	24	0	24	0	205	393	0	416	264	218	19	8	198	163.66666666666666	19	2	5	0	194	370	0	198	52
ORTHOMCL6662	220.66666666666666	52.666666666666664	11	11	168	135.36363636363637	11	0	2	2	116	257	0	69	30	29	9	9	139	126.0909090909091	11	0	2	2	109	240	0	45	8
ORTHOMCL159	3032.6666666666665	929.6666666666666	35	35	2103	632.3142857142857	33	1	35	0	815	1778	0	2103	2070	1316	22	13	787	563.5142857142857	32	1	13	0	770	1684	0	787	757
ORTHOMCL3792	241.66666666666669	105.66666666666667	14	14	136	90.14285714285714	14	0	13	0	89	176	0	90	45	45	11	11	91	81.85714285714286	14	0	3	0	83	168	0	48	5
ORTHOMCL7866	1177.6666666666667	148.66666666666666	9	9	1029	558.6666666666666	9	0	5	3	297	499	0	905	905	450	5	2	579	382.44444444444446	9	0	4	3	263	419	0	459	459
ORTHOMCL6255	456.6666666666667	110.66666666666667	12	12	346	261.0	12	0	3	0	233	474	0	191	173	28	9	7	318	254.25	12	0	3	0	230	465	0	163	147
ORTHOMCL4663	456.66666666666663	159.66666666666666	14	14	297	169.85714285714286	14	0	14	0	163	367	0	189	131	132	12	12	165	154.28571428571428	14	0	2	0	156	350	0	62	6
ORTHOMCL4494	235.66666666666669	82.66666666666667	14	14	153	117.35714285714286	14	0	13	0	111	228	0	38	38	43	14	14	110	108.64285714285714	14	0	0	0	105	215	0	1	1
ORTHOMCL9521	750.6666666666667	276.6666666666667	7	7	474	117.28571428571429	7	0	6	2	31	83	0	420	420	422	7	6	52	50.285714285714285	7	0	0	1	29	77	0	2	2
ORTHOMCL4755	2257.666666666667	1154.6666666666667	14	14	1103	111.78571428571429	11	1	14	0	46	90	0	1103	1103	1055	6	6	48	25.857142857142858	11	1	8	0	34	65	0	48	48
ORTHOMCL5906	192.66666666666669	114.66666666666667	12	12	78	56.083333333333336	12	0	12	0	53	113	0	23	23	28	11	11	50	48.25	12	0	1	0	47	100	0	1	1
ORTHOMCL257	2516.666666666667	1412.6666666666667	30	30	1104	597.6	28	1	29	0	817	1733	0	1104	934	284	19	14	820	567.6333333333333	28	1	11	0	786	1659	0	820	655
ORTHOMCL4823	421.6666666666667	59.666666666666664	14	14	362	291.42857142857144	14	0	3	2	295	435	0	128	61	60	12	12	302	279.64285714285717	14	0	2	2	286	421	0	74	7
ORTHOMCL8520	612.6666666666666	178.66666666666666	8	8	434	216.375	8	0	8	2	123	257	0	354	354	180	4	4	254	190.75	8	0	4	2	120	251	0	176	176
ORTHOMCL12467	261.6666666666667	71.66666666666667	5	5	190	121.2	5	0	2	0	5	20	0	136	136	13	3	3	177	116.2	5	0	2	0	5	18	0	125	125
ORTHOMCL5028	129.66666666666666	27.666666666666668	14	14	102	65.35714285714286	14	0	13	4	57	95	0	39	38	38	13	11	64	60.42857142857143	14	0	1	4	55	87	0	1	1
ORTHOMCL7288	836.6666666666667	445.6666666666667	10	10	391	252.3	10	0	5	0	198	563	0	326	191	90	7	7	301	230.0	10	0	3	0	187	539	0	240	108
ORTHOMCL8737	484.6666666666667	111.66666666666667	8	8	373	238.875	8	0	4	0	153	327	0	250	250	63	4	4	310	221.75	8	0	4	0	150	321	0	187	187
ORTHOMCL4241	307.66666666666663	137.66666666666666	15	15	170	86.86666666666666	15	0	15	1	84	120	0	93	85	87	14	13	83	77.46666666666667	15	0	1	1	80	112	0	9	2
ORTHOMCL16298	739.6666666666667	344.6666666666667	4	4	395	168.5	4	0	4	0	0	0	0	267	267	251	3	3	144	102.5	4	0	1	0	0	0	0	22	22
ORTHOMCL9591	472.66666666666663	130.66666666666666	7	7	342	291.57142857142856	7	0	1	3	154	422	0	43	43	37	6	6	305	277.0	7	0	1	3	148	411	0	15	15
ORTHOMCL378	493.6666666666667	49.666666666666664	27	27	444	363.0	27	0	1	11	349	568	0	98	83	90	27	16	354	349.9259259259259	27	0	0	11	340	550	0	16	3
ORTHOMCL2200	319.6666666666667	16.666666666666668	17	17	303	233.76470588235293	17	0	17	2	228	344	0	131	63	62	15	13	241	229.2941176470588	17	0	2	2	228	344	0	69	2
ORTHOMCL3654	1019.6666666666667	457.6666666666667	15	15	562	362.46666666666664	15	0	15	0	393	770	0	372	221	163	12	12	399	340.6	15	0	3	0	382	743	0	213	65
ORTHOMCL2593	2016.6666666666667	1104.6666666666667	17	17	912	327.05882352941177	17	0	17	0	370	737	0	888	748	536	11	9	376	275.1764705882353	17	0	6	0	344	687	0	353	217
ORTHOMCL8178	1344.6666666666665	741.6666666666666	9	9	603	149.22222222222223	9	0	9	2	66	158	0	524	524	519	9	8	84	79.55555555555556	9	0	0	2	62	142	0	9	9
ORTHOMCL2062	404.6666666666667	308.6666666666667	17	17	96	39.529411764705884	11	1	17	0	54	155	0	96	96	36	9	9	60	33.05882352941177	11	1	8	0	48	135	0	60	60
ORTHOMCL1906	2777.666666666667	1404.6666666666667	17	17	1373	423.29411764705884	17	0	17	0	487	1092	0	1373	1373	988	7	7	385	240.88235294117646	17	0	10	0	307	623	0	385	385
ORTHOMCL2695	724.6666666666667	421.6666666666667	16	16	303	182.5	16	0	16	0	196	351	0	215	140	107	13	12	196	170.1875	16	0	3	0	189	338	0	111	37
ORTHOMCL6916	609.6666666666667	331.6666666666667	11	11	278	173.8181818181818	11	0	10	0	149	364	0	230	97	89	7	7	189	155.1818181818182	11	0	4	0	139	339	0	145	19
ORTHOMCL329	2705.6666666666665	801.6666666666666	26	26	1904	1191.4615384615386	24	1	12	0	1622	2793	0	1904	1904	248	16	12	1656	1160.8461538461538	24	1	10	0	1590	2729	0	1656	1656
ORTHOMCL11063	1852.6666666666667	1252.6666666666667	6	6	600	124.0	6	0	6	0	6	18	0	582	582	568	4	3	32	24.0	6	0	2	0	4	14	0	16	16
ORTHOMCL16036	427.6666666666667	73.66666666666667	4	4	354	332.25	4	0	0	36	24	81	0	28	28	30	4	4	324	322.0	4	0	0	36	24	81	0	2	2
ORTHOMCL1855	1093.6666666666667	375.6666666666667	17	17	718	506.2352941176471	17	0	15	0	546	1181	0	476	188	183	13	13	535	473.7647058823529	17	0	4	0	522	1131	0	304	24
ORTHOMCL3044	865.6666666666666	529.6666666666666	16	16	336	166.5	16	0	16	0	171	310	0	327	200	157	12	11	179	150.625	16	0	4	0	165	292	0	170	45
ORTHOMCL824	699.6666666666666	114.66666666666667	22	22	585	469.09090909090907	22	0	2	2	469	987	0	181	110	112	21	9	473	456.90909090909093	20	1	1	2	462	972	0	73	5
ORTHOMCL15571	387.6666666666667	316.6666666666667	4	4	71	23.5	4	0	3	0	0	0	0	71	71	49	2	2	22	11.0	2	1	2	0	0	0	0	22	22
ORTHOMCL5304	460.6666666666667	298.6666666666667	13	13	162	78.23076923076923	13	0	13	0	72	153	0	87	87	90	11	11	72	64.53846153846153	13	0	2	0	65	137	0	4	4
ORTHOMCL1362	273.6666666666667	90.66666666666667	19	19	183	130.42105263157896	19	0	18	0	136	208	0	88	51	47	16	14	136	124.57894736842105	19	0	3	0	133	203	0	42	8
ORTHOMCL16217	316.6666666666667	54.666666666666664	4	4	262	159.75	4	0	3	6	9	24	0	118	118	107	3	3	155	130.25	4	0	1	6	9	24	0	14	14
ORTHOMCL10240	2843.6666666666665	924.6666666666666	6	6	1919	669.5	6	0	5	6	122	368	0	1609	1609	1578	5	5	341	314.1666666666667	6	0	1	6	119	359	0	39	39
ORTHOMCL8604	1276.6666666666665	537.6666666666666	8	8	739	380.875	8	0	7	8	252	398	0	459	459	406	7	7	333	307.125	8	0	1	7	238	375	0	67	67
ORTHOMCL825	1169.6666666666665	765.6666666666666	21	21	404	211.8095238095238	21	0	21	0	227	486	0	402	199	192	17	7	212	183.85714285714286	21	0	4	0	204	433	0	210	19
ORTHOMCL11804	818.6666666666667	398.6666666666667	5	5	420	232.8	5	0	5	7	27	111	0	277	277	225	3	3	195	169.0	5	0	2	7	26	106	0	57	57
ORTHOMCL11840	514.6666666666667	260.6666666666667	5	5	254	69.8	5	0	5	0	0	0	0	254	254	210	3	3	44	26.0	3	1	2	0	0	0	0	44	44
ORTHOMCL5577	313.6666666666667	85.66666666666667	13	13	228	184.15384615384616	13	0	4	0	191	395	0	176	58	13	9	9	215	181.53846153846155	13	0	4	0	190	392	0	163	45
ORTHOMCL6262	592.6666666666667	346.6666666666667	12	12	246	99.5	10	1	12	0	106	262	0	246	246	116	6	6	130	80.58333333333333	10	1	6	0	94	231	0	130	130
ORTHOMCL9211	634.6666666666666	187.66666666666666	7	7	447	356.57142857142856	7	0	2	1	134	631	0	93	93	52	6	6	395	342.85714285714283	7	0	1	1	132	616	0	48	48
ORTHOMCL144	1824.6666666666665	709.6666666666666	37	37	1115	382.2162162162162	37	0	37	0	507	1071	0	1115	990	662	21	7	453	326.27027027027026	37	0	16	0	435	909	0	453	336
ORTHOMCL15045	718.6666666666666	166.66666666666666	4	4	552	345.0	4	0	3	8	14	93	0	278	278	274	4	4	278	273.0	4	0	0	8	14	93	0	8	8
ORTHOMCL15791	2540.666666666667	1792.6666666666667	4	4	748	234.5	4	0	3	0	0	0	0	708	708	602	2	2	146	82.5	4	0	2	0	0	0	0	106	106
ORTHOMCL822	621.6666666666666	183.66666666666666	22	22	438	256.8181818181818	20	1	21	6	244	442	0	219	186	189	21	12	249	243.86363636363637	20	1	1	6	240	433	0	33	1
ORTHOMCL9221	1687.6666666666665	771.6666666666666	7	7	916	130.85714285714286	4	1	6	0	0	0	0	916	916	915	1	1	1	0.14285714285714285	1	1	6	0	0	0	0	1	1
ORTHOMCL945	4202.666666666666	2373.6666666666665	21	21	1829	565.7142857142857	21	0	21	0	688	1574	0	1829	1829	1149	12	10	680	465.57142857142856	21	0	9	0	623	1428	0	680	680
ORTHOMCL1426	1219.6666666666665	819.6666666666666	19	19	400	150.8421052631579	17	1	19	0	195	446	0	400	400	206	11	11	194	129.3684210526316	17	1	8	0	180	412	0	194	194
ORTHOMCL6615	364.6666666666667	53.666666666666664	11	11	311	280.72727272727275	11	0	2	2	252	499	0	48	23	25	11	11	286	275.8181818181818	11	0	0	2	249	494	0	25	1
ORTHOMCL16739	1315.6666666666665	900.6666666666666	4	4	415	213.0	4	0	3	0	0	0	0	293	293	108	2	2	307	183.25	4	0	2	0	0	0	0	187	187
ORTHOMCL3874	543.6666666666666	166.66666666666666	15	15	377	268.8666666666667	15	0	13	2	266	591	0	184	94	99	13	12	278	255.4	15	0	2	2	259	570	0	89	3
ORTHOMCL15881	680.6666666666667	276.6666666666667	4	4	404	286.0	4	0	1	6	16	43	0	102	102	79	3	3	325	260.25	4	0	1	6	16	41	0	31	31
ORTHOMCL10579	562.6666666666666	146.66666666666666	6	6	416	374.5	6	0	0	28	182	299	0	44	44	46	6	4	370	362.5	6	0	0	28	180	295	0	2	2
ORTHOMCL1849	585.6666666666666	188.66666666666666	18	18	397	267.27777777777777	18	0	17	1	264	560	0	135	131	131	17	15	266	256.94444444444446	18	0	1	1	261	550	0	6	3
ORTHOMCL1487	225.66666666666669	92.66666666666667	19	19	133	102.10526315789474	19	0	5	0	108	247	0	101	30	24	15	12	109	97.36842105263158	19	0	4	0	104	235	0	78	10
ORTHOMCL4790	1062.6666666666665	699.6666666666666	14	14	363	56.857142857142854	14	0	14	0	30	69	0	348	345	348	13	12	15	13.714285714285714	14	0	1	0	14	20	0	3	0
ORTHOMCL1693	2845.666666666667	1155.6666666666667	18	18	1690	811.1666666666666	18	0	18	0	963	2313	0	1690	1353	722	12	12	968	733.1111111111111	18	0	6	0	920	2203	0	968	646
ORTHOMCL13458	1546.6666666666667	1167.6666666666667	5	5	379	105.8	5	0	4	0	0	0	0	379	379	329	3	3	50	29.4	3	1	2	0	0	0	0	50	50
ORTHOMCL2109	2426.666666666667	1455.6666666666667	17	17	971	268.8235294117647	17	0	17	0	284	603	0	971	945	673	8	7	298	216.52941176470588	17	0	9	0	272	564	0	298	273
ORTHOMCL944	2469.666666666667	1665.6666666666667	21	21	804	101.47619047619048	18	1	21	0	92	241	0	804	804	711	11	11	93	57.76190476190476	17	1	10	0	82	211	0	93	93
ORTHOMCL6913	451.6666666666667	77.66666666666667	11	11	374	314.45454545454544	11	0	2	2	294	624	0	126	71	34	9	8	340	305.27272727272725	11	0	2	2	287	611	0	96	42
ORTHOMCL4474	459.66666666666663	217.66666666666666	14	14	242	128.5	14	0	14	0	131	308	0	242	190	87	8	8	155	120.28571428571429	14	0	6	0	129	305	0	155	104
ORTHOMCL6723	773.6666666666666	191.66666666666666	11	11	582	71.72727272727273	11	0	10	0	17	48	0	580	566	558	7	7	24	18.181818181818183	9	1	4	0	15	41	0	23	10
ORTHOMCL4270	2079.666666666667	1795.6666666666667	15	15	284	44.6	11	1	15	0	1	1	0	284	284	283	1	1	1	0.06666666666666667	1	1	14	0	0	0	0	1	1
ORTHOMCL7374	377.6666666666667	104.66666666666667	10	10	273	203.3	10	0	3	2	168	484	0	168	52	47	7	7	226	194.4	10	0	3	2	166	474	0	122	8
ORTHOMCL5597	836.6666666666667	390.6666666666667	13	13	446	138.23076923076923	13	0	12	0	123	232	0	423	339	317	10	10	129	107.61538461538461	13	0	3	0	118	223	0	107	24
ORTHOMCL3316	511.66666666666663	177.66666666666666	16	16	334	201.625	16	0	16	0	223	459	0	259	200	108	11	11	226	181.0625	16	0	5	0	209	432	0	159	102
ORTHOMCL1302	2447.666666666667	1809.6666666666667	17	17	638	190.23529411764707	17	0	17	0	186	345	0	638	485	451	13	11	187	154.58823529411765	17	0	4	0	178	333	0	187	41
ORTHOMCL9317	1904.6666666666665	1013.6666666666666	7	7	891	264.7142857142857	7	0	7	0	47	225	0	799	799	706	4	4	185	141.14285714285714	7	0	3	0	47	225	0	93	93
ORTHOMCL1661	495.66666666666663	166.66666666666666	18	18	329	110.66666666666667	18	0	18	0	97	165	0	231	231	236	18	14	93	91.77777777777777	18	0	0	0	91	158	0	1	1
